ds,dep_var,trend,season,weekday,holiday,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_16,boolean_value_18,boolean_value_19,boolean_value_20,boolean_value_21,boolean_value_22,boolean_value_23,covid.19.Infected.person_1,weather_Average.temperature..._1,weather_Total.precipitation.mm._1,weather_Daylight.hours..hours._1,Complementary.goods_1,Complementary.goods_2,Complementary.goods_3,Influencer_Post,price_16,Event,macroeconomic_indicators_1,macroeconomic_indicators_4,macroeconomic_indicators_13,macroeconomic_indicators_14,consecutive_holidays_1,consecutive_holidays_2,consecutive_holidays_3,consecutive_holidays_4,consecutive_holidays_5,consecutive_holidays_6,consecutive_holidays_7,consecutive_holidays_8,consecutive_holidays_9,consecutive_holidays_10,consecutive_holidays_11,consecutive_holidays_12,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_u25_S,FB_28_similar_S,FB_30_broad_S,FB_30_similar_S,FB_30_retarg_S,FB_40_broad_S,FB_40_similar_S,FB_40_retarg_S,FB_50_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,intercept,depVarHat,solID
2020/6/15,6,3.628634099,-4.774737115,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.006944174,3.27747463,0,1.417435625,-0.293255326,0.1706598,0.925569576,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.735743659,0,0,0,0,0,0,0,0,0,0.864628842,2.015269585,0,0,0,0,0.004605017,0,4.29E-12,0,8.396699454,2_699_2
2020/6/16,14,3.635717914,-4.824430435,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.003906098,3.226857262,0,1.55335411,-0.360072995,0.334208774,1.439774897,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.784244501,0,0,0,0,0,0,0,0,0,0.912524047,1.98520834,0,0,0,0,0.002811271,0,0.049878455,0,7.895901102,2_699_2
2020/6/17,4,3.642801729,-4.852431662,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.002314725,2.98642476,0,2.543617355,-0.222725564,0.263100525,1.079831172,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.882179686,0,0,0,0,0,0,0,0,0,0.867241684,1.953813269,0,0,0,0,0.005097999,0,0.007287654,0,8.168095675,2_699_2
2020/6/18,14,3.649885544,-4.85920777,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.005931482,2.796609627,0.1165366,0,-0.259846491,0.21332475,1.285513301,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.96965082,0,0,0,0,0,0,0,0,0,0.815429363,1.920974873,0,0,0,0,0.003030825,0,0.000790261,0,4.625352808,2_699_2
2020/6/19,12,3.656969359,-4.845688923,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.00506346,2.366361992,2.913415004,0,-0.259846491,0.18488145,1.079831172,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.03573387,0,0,0,0,0,0,0,0,0,0.768870134,1.886583555,0,0,0,0,0.001613413,0,0.066063084,0,6.608865407,2_699_2
2020/6/20,8,3.664053175,-4.813259035,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.005642141,2.897844364,0,1.805774153,-0.24499812,0.3128763,1.748298089,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.058057046,0,0,0,0,0,0,0,0,0,0.728073263,1.850530179,0,0,0,0,0.00331982,0,0.009146564,0,13.57486634,2_699_2
2020/6/21,16,3.67113699,-4.763733714,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.00491879,2.771300942,0.14567075,0.271836969,-0.230149749,0.334208774,1.491195429,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.088467998,0,0,0,0,0,0,0,0,0,0.683059055,1.812707889,0,0,0,0,0.013646679,0,0.000959885,0,16.62313971,2_699_2
2020/6/22,13,3.678220805,-4.699325735,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.004195438,2.429633703,1.602378252,0,-0.274694862,0.263100525,1.439774897,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.087376495,0,0,0,0,0,0,0,0,0,0.646098058,1.77301481,0,0,0,0,0.019657336,0,8.37E-05,0,8.387240289,2_699_2
2020/6/23,4,3.68530462,-4.622598567,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.004484779,2.821918311,0.1748049,0.524257012,-0.24499812,0.277322175,1.079831172,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.047824782,0,0,0,0,0,0,0,0,0,0.66624642,1.817193463,0,0,0,0,0.013869079,0,6.32E-06,0,6.397385212,2_699_2
2020/6/24,10,3.692388435,-4.536408868,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.007956866,2.847226996,0,0.368921601,-0.248710213,0.2559897,1.079831172,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.121246358,0,0,0,0,0,0,0,0,0,0.730961878,1.829842694,0,0,0,0,0.008759583,0,4.24E-07,0,6.167548969,2_699_2
2020/6/25,11,3.69947225,-4.443839167,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.006944174,2.556177125,0.844890351,0,-0.241286028,0.277322175,1.336933833,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.238320315,0,0,0,0,0,0,0,0,0,0.786902869,1.843309504,0,0,0,0,0.0048281,0,0.05081414,0,5.927519264,2_699_2
2020/6/26,10,3.706556065,-4.34812233,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.007812195,3.125622524,0,0.951429392,-0.241286028,0.2275464,0.822728512,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.37149454,0,0,0,0,0,0,0,0,0,0.829923704,1.860626866,0,0,0,0,0.002272593,0,0.007385401,0,6.073004161,2_699_2
2020/6/27,11,3.71363988,-4.252559644,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.008246206,3.226857262,0,0.504840086,-0.270982769,0.220435575,1.491195429,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.430253346,0,0,0,0,0,0,0,0,0,0.873907075,1.880764565,0,0,0,0,0.00089681,0,0.000798437,0,13.37780066,2_699_2
2020/6/28,17,3.720723695,-4.160434614,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.008680217,2.809263969,1.748049003,0,-0.278406955,0.248878875,1.542615961,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.483994221,0,0,0,0,0,0,0,0,0,0.915164709,1.920884534,0,0,0,0,0.00029203,0,0.066114127,0,19.3537328,2_699_2
2020/6/29,10,3.727807509,-4.074924765,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.008390877,3.150931208,0,1.999943416,-0.248710213,0.234657225,1.748298089,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.445497188,0,0,0,0,0,0,0,0,0,0.945669002,1.974294483,0,0,0,0,0.001045504,0,0.009151342,0,11.33977775,2_699_2
2020/6/30,10,3.734891324,-3.999013828,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.007812195,3.112968182,0.903158651,0,-0.222725564,0.191992275,1.439774897,0,-2.727310294,0,11.97046153,-6.238902985,-6.724018378,4.730507412,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.51323311,0,0,0,0,0,0,0,0,0,0.895766536,2.058164153,0,0,0,0,0.007823452,0,0.095679498,0,8.891443745,2_699_2
2020/7/1,14,3.741975139,-3.935406777,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.009692909,3.176239893,1.223634302,0,-0.263558584,0.163548975,1.079831172,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.677905392,0,0,0,0,0,0,0,0,0,0.823108215,2.104439867,0,0,0,0,0.013466024,0,0.012688664,0,9.000882854,2_699_2
2020/7/2,12,3.749058954,-3.886450149,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.015479721,3.27747463,0.02913415,2.271780386,-0.259846491,0.21332475,0.925569576,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.735914391,0,0,0,0,0,0,0,0,0,0.848458475,2.175916261,0,0,0,0,0.020396524,0,0.101922089,0,9.348638209,2_699_2
2020/7/3,11,3.756142769,-3.854060005,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.017939115,3.011733444,0.349609801,0.330087748,-0.181892544,0.2275464,1.02841064,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.744127792,0,0,0,0,0,0,0,0,0,0.962268929,2.285942676,0,0,0,0,0.027434468,0,0.20464883,0,7.82272971,2_699_2
2020/7/4,23,3.763226584,-3.839659719,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0.207578961,6.464464207,0,0,0,0.018951807,3.011733444,1.485841652,0.019416926,-0.356360902,0.263100525,1.696877557,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.738877898,0,0,0,0,0,0,0,0,0,1.047823769,2.360355461,0,0,0,0,0.018768786,0,0.270365555,0,16.21260306,2_699_2
2020/7/5,25,3.770310398,-3.844129569,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.016058402,3.150931208,0.20393905,0.330087748,-0.378633459,0.32709795,2.108241813,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.733466976,0,0,0,0,0,0,0,0,0,1.136985675,2.415560992,0,0,0,0,0.037865667,0,0.303065581,0,20.59495782,2_699_2
2020/7/6,13,3.777394213,-3.867769818,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.014756369,3.138276866,2.359866153,0.058250779,-0.256134398,0.220435575,1.285513301,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.485442283,0,0,0,0,0,0,0,0,0,1.176089621,2.495659059,0,0,0,0,0.063871449,0,0.037065984,0,12.36264068,2_699_2
2020/7/7,10,3.784478028,-3.91027862,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.01533505,3.441981079,0.02913415,0.038833853,-0.263558584,0.191992275,1.079831172,0,-2.727310294,0.092575749,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.146755713,0,0,0,0,0,0,0,0,0,1.286154368,2.719366856,0,0,0,0,0.041773153,0,0.131732983,0,8.934222448,2_699_2
2020/7/8,5,3.791561843,-3.970745711,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.010850271,3.290128973,0.1748049,0.291253896,-0.311815789,0.284433,1.594036493,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.85566473,0,0,0,0,0,0,0,0,0,1.722188366,2.846187145,0,0,0,0,0.041496976,0,0.016518673,0,9.602302466,2_699_2
2020/7/9,7,3.798645658,-4.047662417,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.032406144,2.999079102,0.815756201,0,-0.24499812,0.220435575,1.131251704,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.619205,0,0,0,0,0,0,0,0,0,1.855149128,2.965803521,0,0,0,0,0.023849214,0,0.107322435,0,8.199169126,2_699_2
2020/7/10,4,3.805729473,-4.138948059,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.035154879,3.201548577,0.02913415,0,-0.24499812,0.248878875,1.336933833,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.545538478,0,0,0,0,0,0,0,0,0,1.748133933,3.053505311,0,0,0,0,0.023493617,0,0.013889167,0,7.363204799,2_699_2
2020/7/11,2,3.812813287,-4.24199239,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.029802079,3.479944106,0.1165366,0.446589307,-0.319239975,0.3128763,1.234092768,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.433755626,0,0,0,0,0,0,0,0,0,1.655682242,3.142277695,0,0,0,0,0.012355633,0,0.00139692,0,14.62259496,2_699_2
2020/7/12,5,3.819897102,-4.353713215,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.029802079,3.290128973,0.02913415,0.932012466,-0.319239975,0.334208774,1.491195429,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.312317353,0,0,0,0,0,0,0,0,0,1.549570658,3.292855258,0,0,0,0,0.005835821,0,0.0695944,0,19.76770866,2_699_2
2020/7/13,3,3.826980917,-4.470627939,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.017071094,2.657411863,0.349609801,0.077667705,-0.304391604,0.3128763,1.594036493,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.219793484,0,0,0,0,0,0,0,0,0,1.455893003,3.443692404,0,0,0,0,0.002450589,0,0.180299842,0,9.736687196,2_699_2
2020/7/14,7,3.834064732,-4.588937338,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.020687851,2.821918311,0.349609801,0,-0.24499812,0.2559897,1.336933833,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.274401315,0,0,0,0,0,0,0,0,0,1.380775604,3.650181373,0,0,0,0,0.000905867,0,0.257863215,0,8.457511365,2_699_2
2020/7/15,17,3.841148547,-4.704619504,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.023870597,2.581485809,0.378743951,0,-0.304391604,0.29865465,1.131251704,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.549030873,0,0,0,0,0,0,0,0,0,1.395839314,3.688157647,0,0,0,0,0.000291693,0,0.032308425,0,7.877510802,2_699_2
2020/7/16,9,3.848232361,-4.813531563,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.041375702,2.619448836,0.02913415,0.019416926,-0.28583114,0.2559897,0.874149044,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.922191645,0,0,0,0,0,0,0,0,0,1.402773187,3.758239509,0,0,0,0,0.004920969,0,0.003178709,0,6.602614016,2_699_2
2020/7/17,25,3.855316176,-4.911516539,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.042388394,2.442288045,2.010256353,0,-0.241286028,0.191992275,1.594036493,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.249134243,0,0,0,0,0,0,0,0,0,1.450425725,3.844886772,0,0,0,0,0.003442393,0,0.076885824,0,9.313460811,2_699_2
2020/7/18,12,3.862399991,-4.994512517,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.041954383,2.581485809,1.165366002,0,-0.278406955,0.248878875,1.594036493,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.48985271,0,0,0,0,0,0,0,0,0,1.501127238,3.914542781,0,0,0,0,0.006807583,0,0.185545347,0,15.8247825,2_699_2
2020/7/19,16,3.869483806,-5.058661173,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.027198014,3.075005155,0,1.33976792,-0.296967419,0.334208774,1.748298089,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.667675694,0,0,0,0,0,0,0,0,0,1.546710935,3.971788689,0,0,0,0,0.00478639,0,0.023978598,0,21.53738286,2_699_2
2020/7/20,13,3.876567621,-5.100412685,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.024304608,3.404018053,0,1.33976792,-0.241286028,0.1991031,1.696877557,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.614616362,0,0,0,0,0,0,0,0,0,1.453090948,4.053299775,0,0,0,0,0.009491877,0,0.118185193,0,12.82154754,2_699_2
2020/7/21,20,3.883651436,-5.116624119,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.034286858,3.226857262,0.0582683,0.019416926,-0.226437657,0.220435575,1.336933833,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.754142381,0,0,0,0,0,0,0,0,0,1.45000001,4.170968919,0,0,0,0,0.051186998,0,0.214965537,0,10.18616748,2_699_2
2020/7/22,11,3.89073525,-5.104648499,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.034431528,3.366055026,0,0.155335411,-0.270982769,0.220435575,0.874149044,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,4.875070978,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.673031157,0,0,0,0,0,0,0,0,0,1.473605353,4.25222658,0,0,0,0,0.038087608,0,0.027193593,0,14.47046454,2_699_2
2020/7/23,24,3.897819065,-5.062412007,-3.200749444,7.793549312,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.052949325,2.935807391,1.835451453,0,-0.311815789,0.3128763,1.131251704,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,5.107633037,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.832731014,0,0,0,0,0,0,0,0,0,1.49753283,4.347332117,0,0,0,0,0.025325544,0,0.00269363,0,23.32165091,2_699_2
2020/7/24,14,3.90490288,-4.988477053,-3.418464741,8.65668176,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.037614274,3.10031384,0,0,-0.296967419,0.348430424,1.336933833,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.779265057,0,0,0,0,0,0,0,0,0,1.483481913,4.456769376,0,0,0,0,0.030241297,0,0.075227092,0,17.62962796,2_699_2
2020/7/25,5,3.911986695,-4.882089296,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.042677734,3.176239893,1.369305052,0.038833853,-0.371209273,0.291543825,1.02841064,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.408213906,0,0,0,0,0,0,0,0,0,1.32102918,4.545510736,0,0,0,0,0.055585597,0,0.184387556,0,16.62613086,2_699_2
2020/7/26,5,3.91907051,-4.743207161,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.034576198,3.239511604,1.077963552,0.563090865,-0.319239975,0.362652074,1.953980217,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,0,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,1.074019809,0,0,0,0,0,0,0,0,0,1.07199114,4.642471074,0,0,0,0,0.056008499,0,0.259828578,0,15.5302251,2_699_2
2020/7/27,5,3.926154325,-4.572512834,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.018951807,3.328091999,0.1165366,0.135918485,-0.341512531,0.2275464,1.234092768,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0.07065469,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.792561839,0,0,0,0,0,0,0,0,0,0.841820233,4.714825871,0,0,0,0,0.059581125,0,0.032496372,0,10.95913039,2_699_2
2020/7/28,3,3.93323814,-4.371404236,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.038482296,3.378709368,0.1165366,0.233003116,-0.296967419,0.291543825,0.874149044,0,-2.727310294,0,12.36947692,-6.225868417,-6.977028254,4.735242655,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,0.567624745,0,0,0,0,0,0,0,0,0,0.804557015,4.793012959,0,0,0,0,0.036118985,0,0.127471292,0,9.634190953,2_699_2
